nwod_id_uri_code,nwod_id,org_short_name,beneficiary_name,payment_date,amount,clean_name,naked_name,company_name,company_number,charity_number,sicc_int,match_method
E08000008           ,3333,tameside,Pertemps Professional Recruitment Limited,2019-01-09,2875.00,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,PERTEMPS PROFESSIONAL RECRUITMENT,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,10475003,,78200,1  
E08000008           ,157,tameside,TEACHING PERSONNEL LTD,2019-01-09,537.80,TEACHING PERSONNEL LTD,TEACHING PERSONNEL,TEACHING PERSONNEL LIMITED,03225158,,78109,3  
E08000008           ,1939,tameside,B&E CONSULTANTS LTD,2019-01-09,1262.50,B&E CONSULTANTS LTD,B AND E CONSULTANTS,B&E CONSULTANTS LIMITED,08747507,,70229,3  
E08000008           ,2264,tameside,Non Stop Recruitment,2019-01-09,1518.48,NON STOP RECRUITMENT,NON STOP RECRUITMENT,NON STOP RECRUITMENT,,,,0  
E08000008           ,3334,tameside,Pertemps Professional Recruitment Limited,2019-01-09,2875.00,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,PERTEMPS PROFESSIONAL RECRUITMENT,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,10475003,,78200,1  
E08000008           ,2021,tameside,STAMFORD CARS UK LTD,2019-01-09,1425.00,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,2011,tameside,Pertemps Professional Recruitment Limited,2019-01-09,1319.76,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,PERTEMPS PROFESSIONAL RECRUITMENT,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,10475003,,78200,1  
E08000008           ,3505,tameside,FAMILY CARE FOSTERING LTD,2019-01-09,3124.32,FAMILY CARE FOSTERING LTD,FAMILY CARE FOSTERING,FAMILY CARE FOSTERING LTD,07990947,,88990,1  
E08000008           ,2010,tameside,Pertemps Professional Recruitment Limited,2019-01-09,1319.76,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,PERTEMPS PROFESSIONAL RECRUITMENT,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,10475003,,78200,1  
E08000008           ,2265,tameside,Non Stop Recruitment,2019-01-09,1518.48,NON STOP RECRUITMENT,NON STOP RECRUITMENT,NON STOP RECRUITMENT,,,,0  
E08000008           ,3361,tameside,TAMESIDE ARTS LTD,2019-01-09,2917.41,TAMESIDE ARTS LTD,TAMESIDE ARTS,TAMESIDE ARTS LIMITED,05502327,,90010,3  
E08000008           ,152,tameside,STOCKPORT MBC,2019-01-09,534.36,STOCKPORT MBC,STOCKPORT METROPOLITAN BOROUGH COUNCIL,STOCKPORT METROPOLITAN BOROUGH COUNCIL,,,,13 
E08000008           ,2009,tameside,Pertemps Professional Recruitment Limited,2019-01-09,1319.76,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,PERTEMPS PROFESSIONAL RECRUITMENT,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,10475003,,78200,1  
E08000008           ,2008,tameside,Pertemps Professional Recruitment Limited,2019-01-09,1319.76,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,PERTEMPS PROFESSIONAL RECRUITMENT,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,10475003,,78200,1  
E08000008           ,2781,tameside,ADDLESHAW GODDARD,2019-01-09,2068.67,ADDLESHAW GODDARD,ADDLESHAW GODDARD,ADDLESHAW GODDARD LIMITED,04673315,,74990,3  
E08000008           ,1792,tameside,WEIGHTMANS LLP,2019-01-09,1177.00,WEIGHTMANS LLP,WEIGHTMANS,WEIGHTMANS LLP,OC326117,,0,1  
E08000008           ,1149,tameside,FOSTERING LIMITED,2019-01-09,880.00,FOSTERING LIMITED,FOSTERING,FOSTERING LTD,09328306,,88990,3  
E08000008           ,1150,tameside,FOSTERING LIMITED,2019-01-09,880.00,FOSTERING LIMITED,FOSTERING,FOSTERING LTD,09328306,,88990,3  
E08000008           ,1151,tameside,FOSTERING LIMITED,2019-01-09,880.00,FOSTERING LIMITED,FOSTERING,FOSTERING LTD,09328306,,88990,3  
E08000008           ,4773,tameside,VISION BEYOND AUTISM CIC,2019-01-09,9941.75,VISION BEYOND AUTISM CIC,VISION BEYOND AUTISM CIC,VISION BEYOND AUTISM CIC,07837841,,88910,1  
E08000008           ,4772,tameside,CARELINE HOMECARE LTD,2019-01-09,9939.24,CARELINE HOMECARE LTD,CARE LINE HOMECARE,CARE LINE HOMECARE LIMITED,03571286,,87300,3  
E08000008           ,898,tameside,NMA Travel LTD,2019-01-09,833.11,NMA TRAVEL LTD,NMA TRAVEL,NMA TRAVEL LTD,,,,0  
E08000008           ,1252,tameside,STAMFORD CARS UK LTD,2019-01-09,910.00,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,746,tameside,THE TOGETHER TRUST,2019-01-09,725.00,THE TOGETHER TRUST,THE TOGETHER TRUST,THE TOGETHER TRUST,00301722,CHC-209782,85600,1  
E08000008           ,2442,tameside,FRIENDS HOUSE (LONDON) HOSPITALITY LIMITED,2019-01-09,1681.68,FRIENDS HOUSE (LONDON) HOSPITALITY LIMITED,FRIENDS HOUSE LONDON HOSPITALITY,FRIENDS HOUSE (LONDON) HOSPITALITY LIMITED,06204129,,55209,1  
E08000008           ,2724,tameside,STAMFORD CARS UK LTD,2019-01-09,1987.50,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,769,tameside,Medgen Limited,2019-01-09,730.80,MEDGEN LIMITED,MEDGEN,MEDGEN LTD,09585686,,78109,3  
E08000008           ,1387,tameside,Redact,2019-01-09,985.54,REDACT,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000008           ,4751,tameside,CARELINE HOMECARE LTD,2019-01-09,9650.66,CARELINE HOMECARE LTD,CARE LINE HOMECARE,CARE LINE HOMECARE LIMITED,03571286,,87300,3  
E08000008           ,1922,tameside,STAMFORD CARS UK LTD,2019-01-09,1260.00,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,861,tameside,FOSTER CARES LTD,2019-01-09,760.00,FOSTER CARES LTD,FOSTER CARES,FOSTER CARES LTD,05038789,,88990,1  
E08000008           ,862,tameside,FOSTER CARES LTD,2019-01-09,760.00,FOSTER CARES LTD,FOSTER CARES,FOSTER CARES LTD,05038789,,88990,1  
E08000008           ,2428,tameside,PLATINUM STAIRLIFTS LIMITED,2019-01-09,1673.75,PLATINUM STAIRLIFTS LIMITED,PLATINUM STAIRLIFTS,PLATINUM STAIRLIFTS LIMITED,03179671,,25990,1  
E08000008           ,3384,tameside,CREATIVE SUPPORT LTD,2019-01-09,2957.52,CREATIVE SUPPORT LTD,CREATIVE SUPPORT,CREATIVE SUPPORT LIMITED,IP27440R,,0,3  
E08000008           ,886,tameside,SWIIS FOSTER CARE LTD,2019-01-09,760.48,SWIIS FOSTER CARE LTD,SWIIS FOSTER CARE,SWIIS FOSTER CARE LIMITED,03985713,,78200,3  
E08000008           ,1948,tameside,OLDHAM COUNCIL,2019-01-09,1276.28,OLDHAM COUNCIL,OLDHAM COUNCIL,OLDHAM COUNCIL,,,,13 
E08000008           ,1487,tameside,Park Lane Minibuses LTD,2019-01-09,1022.00,PARK LANE MINIBUSES LTD,PARK LANE MINI BUSES,PARK LANE MINI BUSES LTD,04671323,,49390,3  
E08000008           ,2150,tameside,STAMFORD CARS UK LTD,2019-01-09,1425.00,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,1490,tameside,Randstad Public Services Limited,2019-01-09,1025.00,RANDSTAD PUBLIC SERVICES LIMITED,RANDSTAD PUBLIC SERVICES,RANDSTAD PUBLIC SERVICES LIMITED,02462482,,78200,1  
E08000008           ,1491,tameside,Randstad Public Services Limited,2019-01-09,1025.00,RANDSTAD PUBLIC SERVICES LIMITED,RANDSTAD PUBLIC SERVICES,RANDSTAD PUBLIC SERVICES LIMITED,02462482,,78200,1  
E08000008           ,1492,tameside,Randstad Public Services Limited,2019-01-09,1025.00,RANDSTAD PUBLIC SERVICES LIMITED,RANDSTAD PUBLIC SERVICES,RANDSTAD PUBLIC SERVICES LIMITED,02462482,,78200,1  
E08000008           ,1431,tameside,BROXAP LIMITED,2019-01-09,999.80,BROXAP LIMITED,BROXAP,BROXAP LIMITED,02583752,,16290,1  
E08000008           ,2151,tameside,STAMFORD CARS UK LTD,2019-01-09,1425.00,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,4233,tameside,BURNT TREE GROUP LIMITED,2019-01-09,4847.17,BURNT TREE GROUP LIMITED,BURNT TREE GROUP,BURNT TREE GROUP LIMITED,02384046,,77110,1  
E08000008           ,3780,tameside,FOSTERING PEOPLE LTD,2019-01-09,3518.50,FOSTERING PEOPLE LTD,FOSTERING PEOPLE,FOSTERING PEOPLE LIMITED,04241833,,87900,3  
E08000008           ,2552,tameside,F. R. SHARROCK LIMITED,2019-01-09,1798.18,F. R. SHARROCK LIMITED,F.R. SHARROCK,F.R. SHARROCK LIMITED,00599323,,33120,3  
E08000008           ,3660,tameside,THE ADOLESCENT & CHILDRENS TRUST,2019-01-09,3390.00,THE ADOLESCENT & CHILDRENS TRUST,THE ADOLESCENT AND CHILDRENS TRUST,THE ADOLESCENT & CHILDRENS TRUST,,,,0  
E08000008           ,1422,tameside,Redact,2019-01-09,997.50,REDACT,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000008           ,539,tameside,TEACHING PERSONNEL LTD,2019-01-09,657.73,TEACHING PERSONNEL LTD,TEACHING PERSONNEL,TEACHING PERSONNEL LIMITED,03225158,,78109,3  
E08000008           ,2000,tameside,Just One Recruitment and Training,2019-01-09,1318.85,JUST ONE RECRUITMENT AND TRAINING,JUST ONE RECRUITMENT AND TRAINING,JUST ONE RECRUITMENT AND TRAINING LIMITED,05106263,,78109,3  
E08000008           ,2556,tameside,Viva Minibus LTD,2019-01-09,1800.00,VIVA MINIBUS LTD,VIVA MINIBUS,VIVA MINIBUS LIMITED,10792872,,96090,3  
E08000008           ,1946,tameside,STAMFORD CARS UK LTD,2019-01-09,1275.00,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,4411,tameside,S & S MARQUEES,2019-01-09,6032.00,S & S MARQUEES,S AND S MARQUEES,S & S MARQUEES LIMITED,08447354,,77390,3  
E08000008           ,582,tameside,TREASURED MEMORIES LTD,2019-01-09,667.50,TREASURED MEMORIES LTD,TREASURED MEMORIES,TREASURED MEMORIES LIMITED,02789066,,32990,3  
E08000008           ,5012,tameside,COURTYARD CARE GROUP,2019-01-09,12842.99,COURTYARD CARE GROUP,COURTYARD CARE GROUP,COURTYARD CARE GROUP,,,,0  
E08000008           ,2539,tameside,TYNETEC,2019-01-09,1779.95,TYNETEC,TYNETEC,TYNETEC LIMITED,01663928,,99999,3  
E08000008           ,1412,tameside,Randstad Public Services Limited,2019-01-09,995.00,RANDSTAD PUBLIC SERVICES LIMITED,RANDSTAD PUBLIC SERVICES,RANDSTAD PUBLIC SERVICES LIMITED,02462482,,78200,1  
E08000008           ,3782,tameside,LORIMER FOSTERING SERVICES,2019-01-09,3520.71,LORIMER FOSTERING SERVICES,LORIMER FOSTERING SERVICES,LORIMER FOSTERING SERVICES,,,,0  
E08000008           ,3228,tameside,NPOWER LIMITED,2019-01-09,2696.29,NPOWER LIMITED,NPOWER,NPOWER LIMITED,03653277,,35130,1  
E08000008           ,1410,tameside,TERBERG MATEC UK LTD,2019-01-09,993.28,TERBERG MATEC UK LTD,TERBERG MATEC UK,TERBERG MATEC UK LIMITED,09699117,,82110,3  
E08000008           ,3563,tameside,PATHWAY TO PROSPECTS,2019-01-09,3210.70,PATHWAY TO PROSPECTS,PATHWAY TO PROSPECTS,PATHWAY TO PROSPECTS LTD,08831416,,87900,3  
E08000008           ,2607,tameside,PROFILE SECURITY SERVICES LIMITED,2019-01-09,1861.42,PROFILE SECURITY SERVICES LIMITED,PROFILE SECURITY SERVICES,PROFILE SECURITY SERVICES LIMITED,02371997,,96090,1  
E08000008           ,5306,tameside,Rodor Housing and Support Ltd,2019-01-09,18214.28,RODOR HOUSING AND SUPPORT LTD,RODOR HOUSING AND SUPPORT,RODOR HOUSING & SUPPORT LTD,08358894,,96090,3  
E08000008           ,131,tameside,WEIGHTMANS LLP,2019-01-09,526.50,WEIGHTMANS LLP,WEIGHTMANS,WEIGHTMANS LLP,OC326117,,0,1  
E08000008           ,1614,tameside,TEACHING PERSONNEL LTD,2019-01-09,1075.00,TEACHING PERSONNEL LTD,TEACHING PERSONNEL,TEACHING PERSONNEL LIMITED,03225158,,78109,3  
E08000008           ,1615,tameside,TEACHING PERSONNEL LTD,2019-01-09,1075.00,TEACHING PERSONNEL LTD,TEACHING PERSONNEL,TEACHING PERSONNEL LIMITED,03225158,,78109,3  
E08000008           ,1616,tameside,TEACHING PERSONNEL LTD,2019-01-09,1075.00,TEACHING PERSONNEL LTD,TEACHING PERSONNEL,TEACHING PERSONNEL LIMITED,03225158,,78109,3  
E08000008           ,406,tameside,Viva Minibus LTD,2019-01-09,610.00,VIVA MINIBUS LTD,VIVA MINIBUS,VIVA MINIBUS LIMITED,10792872,,96090,3  
E08000008           ,1945,tameside,WEIGHTMANS LLP,2019-01-09,1271.50,WEIGHTMANS LLP,WEIGHTMANS,WEIGHTMANS LLP,OC326117,,0,1  
E08000008           ,5011,tameside,COURTYARD CARE GROUP,2019-01-09,12842.99,COURTYARD CARE GROUP,COURTYARD CARE GROUP,COURTYARD CARE GROUP,,,,0  
E08000008           ,5009,tameside,CHOICES HOME FOR CHILDREN LTD,2019-01-09,12842.86,CHOICES HOME FOR CHILDREN LTD,CHOICES HOME FOR CHILDREN,CHOICES HOME FOR CHILDREN LIMITED,04211653,,87900,3  
E08000008           ,389,tameside,TEACHING PERSONNEL LTD,2019-01-09,605.20,TEACHING PERSONNEL LTD,TEACHING PERSONNEL,TEACHING PERSONNEL LIMITED,03225158,,78109,3  
E08000008           ,1624,tameside,E PETCH PRINTERS LTD,2019-01-09,1085.00,E PETCH PRINTERS LTD,E PETCH PRINTERS,E PETCH PRINTERS LTD,,,,0  
E08000008           ,388,tameside,TEACHING PERSONNEL LTD,2019-01-09,605.20,TEACHING PERSONNEL LTD,TEACHING PERSONNEL,TEACHING PERSONNEL LIMITED,03225158,,78109,3  
E08000008           ,2157,tameside,Pertemps Professional Recruitment Limited,2019-01-09,1427.76,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,PERTEMPS PROFESSIONAL RECRUITMENT,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,10475003,,78200,1  
E08000008           ,2158,tameside,Pertemps Professional Recruitment Limited,2019-01-09,1427.76,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,PERTEMPS PROFESSIONAL RECRUITMENT,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,10475003,,78200,1  
E08000008           ,604,tameside,SWIIS FOSTER CARE LTD,2019-01-09,676.97,SWIIS FOSTER CARE LTD,SWIIS FOSTER CARE,SWIIS FOSTER CARE LIMITED,03985713,,78200,3  
E08000008           ,4222,tameside,STRUCTEC (NW) LTD,2019-01-09,4792.54,STRUCTEC (NW) LTD,STRUCTEC NW,STRUCTEC (NW) LTD,,,,0  
E08000008           ,605,tameside,SWIIS FOSTER CARE LTD,2019-01-09,676.97,SWIIS FOSTER CARE LTD,SWIIS FOSTER CARE,SWIIS FOSTER CARE LIMITED,03985713,,78200,3  
E08000008           ,606,tameside,SWIIS FOSTER CARE LTD,2019-01-09,676.97,SWIIS FOSTER CARE LTD,SWIIS FOSTER CARE,SWIIS FOSTER CARE LIMITED,03985713,,78200,3  
E08000008           ,280,tameside,Randstad Public Services Limited,2019-01-09,572.50,RANDSTAD PUBLIC SERVICES LIMITED,RANDSTAD PUBLIC SERVICES,RANDSTAD PUBLIC SERVICES LIMITED,02462482,,78200,1  
E08000008           ,279,tameside,Randstad Public Services Limited,2019-01-09,572.50,RANDSTAD PUBLIC SERVICES LIMITED,RANDSTAD PUBLIC SERVICES,RANDSTAD PUBLIC SERVICES LIMITED,02462482,,78200,1  
E08000008           ,607,tameside,SWIIS FOSTER CARE LTD,2019-01-09,676.97,SWIIS FOSTER CARE LTD,SWIIS FOSTER CARE,SWIIS FOSTER CARE LIMITED,03985713,,78200,3  
E08000008           ,1637,tameside,Redact,2019-01-09,1100.00,REDACT,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000008           ,608,tameside,SWIIS FOSTER CARE LTD,2019-01-09,676.97,SWIIS FOSTER CARE LTD,SWIIS FOSTER CARE,SWIIS FOSTER CARE LIMITED,03985713,,78200,3  
E08000008           ,609,tameside,SWIIS FOSTER CARE LTD,2019-01-09,676.97,SWIIS FOSTER CARE LTD,SWIIS FOSTER CARE,SWIIS FOSTER CARE LIMITED,03985713,,78200,3  
E08000008           ,610,tameside,SWIIS FOSTER CARE LTD,2019-01-09,676.97,SWIIS FOSTER CARE LTD,SWIIS FOSTER CARE,SWIIS FOSTER CARE LIMITED,03985713,,78200,3  
E08000008           ,2159,tameside,Pertemps Professional Recruitment Limited,2019-01-09,1427.76,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,PERTEMPS PROFESSIONAL RECRUITMENT,PERTEMPS PROFESSIONAL RECRUITMENT LIMITED,10475003,,78200,1  
E08000008           ,3323,tameside,Park Lane Minibuses LTD,2019-01-09,2840.88,PARK LANE MINIBUSES LTD,PARK LANE MINI BUSES,PARK LANE MINI BUSES LTD,04671323,,49390,3  
E08000008           ,3005,tameside,DEVON COUNTY COUNCIL,2019-01-09,2340.00,DEVON COUNTY COUNCIL,DEVON COUNTY COUNCIL,DEVON COUNTY COUNCIL,,,,13 
E08000008           ,611,tameside,SWIIS FOSTER CARE LTD,2019-01-09,676.97,SWIIS FOSTER CARE LTD,SWIIS FOSTER CARE,SWIIS FOSTER CARE LIMITED,03985713,,78200,3  
E08000008           ,1999,tameside,Just One Recruitment and Training,2019-01-09,1318.85,JUST ONE RECRUITMENT AND TRAINING,JUST ONE RECRUITMENT AND TRAINING,JUST ONE RECRUITMENT AND TRAINING LIMITED,05106263,,78109,3  
E08000008           ,612,tameside,SWIIS FOSTER CARE LTD,2019-01-09,676.97,SWIIS FOSTER CARE LTD,SWIIS FOSTER CARE,SWIIS FOSTER CARE LIMITED,03985713,,78200,3  
E08000008           ,3764,tameside,BUREAU VERITAS UK LTD,2019-01-09,3499.80,BUREAU VERITAS UK LTD,BUREAU VERITAS UK,BUREAU VERITAS UK LIMITED,01758622,,74909,3  
E08000008           ,3629,tameside,OneStage Specialist Concert Tours,2019-01-09,3315.00,ONESTAGE SPECIALIST CONCERT TOURS,ONESTAGE SPECIALIST CONCERT TOURS,ONESTAGE SPECIALIST CONCERT TOURS,,,,0  
E08000008           ,3076,tameside,STAMFORD PROPERTIES,2019-01-09,2410.36,STAMFORD PROPERTIES,STAMFORD PROPERTIES,STAMFORD PROPERTIES LIMITED,01941067,,68310,3  
E08000008           ,4359,tameside,PROGRESS CARE HOUSING ASSOCIATION LIMITED,2019-01-09,5661.49,PROGRESS CARE HOUSING ASSOCIATION LIMITED,PROGRESS CARE HOUSING ASSOCIATION,PROGRESS CARE HOUSING ASSOCIATION LIMITED,,,,0  
E08000008           ,708,tameside,SOFTCAT LIMITED,2019-01-09,703.20,SOFTCAT LIMITED,SOFTCAT,SOFTCAT PLC,02174990,,62090,3  
E08000008           ,2256,tameside,Redact,2019-01-09,1512.00,REDACT,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000008           ,2076,tameside,STAMFORD CARS UK LTD,2019-01-09,1350.00,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,2454,tameside,STAMFORD CARS UK LTD,2019-01-09,1687.50,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,5005,tameside,K P DODD CONSTRUCTION LTD,2019-01-09,12785.20,K P DODD CONSTRUCTION LTD,K P DODD CONSTRUCTION,K.P. DODD CONSTRUCTION LIMITED,03837636,,41100,6  
E08000008           ,1742,tameside,STEP AHEAD RESOURCE SERVICES,2019-01-09,1150.00,STEP AHEAD RESOURCE SERVICES,STEP AHEAD RESOURCE SERVICES,STEP AHEAD RESOURCE SERVICES LTD,07231707,,87900,3  
E08000008           ,2961,tameside,Arrow Cabs LTD,2019-01-09,2275.00,ARROW CABS LTD,ARROW CABS,ARROW CABS LTD,,,,0  
E08000008           ,814,tameside,STAMFORD CARS UK LTD,2019-01-09,750.00,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,2968,tameside,LPW EUROPE LTD,2019-01-09,2281.51,LPW EUROPE LTD,LPW EUROPE,LPW (EUROPE) LTD,06381094,,81299,3  
E08000008           ,813,tameside,STAMFORD CARS UK LTD,2019-01-09,750.00,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,812,tameside,Redact,2019-01-09,750.00,REDACT,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000008           ,3125,tameside,ABLE CARE AND SUPPORT SERVICES LTD,2019-01-09,2519.28,ABLE CARE AND SUPPORT SERVICES LTD,ABLE CARE AND SUPPORT SERVICES,ABLE CARE AND SUPPORT SERVICES LTD,08408264,,88100,1  
E08000008           ,2681,tameside,CROFT INVESTMENTS LTD,2019-01-09,1933.96,CROFT INVESTMENTS LTD,CROFT INVESTMENTS,CROFT INVESTMENTS LIMITED,03649897,,68209,3  
E08000008           ,3126,tameside,WEIGHTMANS LLP,2019-01-09,2519.50,WEIGHTMANS LLP,WEIGHTMANS,WEIGHTMANS LLP,OC326117,,0,1  
E08000008           ,2677,tameside,Park Lane Minibuses LTD,2019-01-09,1930.20,PARK LANE MINIBUSES LTD,PARK LANE MINI BUSES,PARK LANE MINI BUSES LTD,04671323,,49390,3  
E08000008           ,2306,tameside,Park Lane Minibuses LTD,2019-01-09,1557.00,PARK LANE MINIBUSES LTD,PARK LANE MINI BUSES,PARK LANE MINI BUSES LTD,04671323,,49390,3  
E08000008           ,2308,tameside,J & R TAXIS LTD,2019-01-09,1560.00,J & R TAXIS LTD,J AND R TAXIS,J & R TAXIS LTD,,,,0  
E08000008           ,2309,tameside,ROYALE MINICOACHES,2019-01-09,1560.00,ROYALE MINICOACHES,ROYALE MINICOACHES,ROYALE MINICOACHES,,,,0  
E08000008           ,4945,tameside,ACTION TOGETHER CIO,2019-01-09,12000.00,ACTION TOGETHER CIO,ACTION TOGETHER CIO,ACTION TOGETHER CIO,CE005376,,0,1  
E08000008           ,1474,tameside,NMA Travel LTD,2019-01-09,1590.00,NMA TRAVEL LTD,NMA TRAVEL,NMA TRAVEL LTD,,,,0  
E08000008           ,5074,tameside,Elysium Healthcare,2019-01-09,13943.01,ELYSIUM HEALTHCARE,ELYSIUM HEALTHCARE,ELYSIUM HEALTHCARE LIMITED,04063391,,86101,3  
E08000008           ,4662,tameside,AGE UK TAMESIDE,2019-01-09,8600.00,AGE UK TAMESIDE,AGE UK TAMESIDE,AGE UK TAMESIDE,07535629,CHC-1142364,88100,1  
E08000008           ,4054,tameside,THE PLANNING INSPECTORATE,2019-01-09,4146.55,THE PLANNING INSPECTORATE,THE PLANNING INSPECTORATE,PLANNING INSPECTORATE,,,,13 
E08000008           ,4660,tameside,WILDE CONSULTING ENGINEERS,2019-01-09,8568.76,WILDE CONSULTING ENGINEERS,WILDES ENGINEERING CONSULTING,WILDES ENGINEERING CONSULTING LIMITED,11055793,,82990,3  
E08000008           ,5075,tameside,Elysium Healthcare,2019-01-09,13943.01,ELYSIUM HEALTHCARE,ELYSIUM HEALTHCARE,ELYSIUM HEALTHCARE LIMITED,04063391,,86101,3  
E08000008           ,1743,tameside,STEP AHEAD RESOURCE SERVICES,2019-01-09,1150.00,STEP AHEAD RESOURCE SERVICES,STEP AHEAD RESOURCE SERVICES,STEP AHEAD RESOURCE SERVICES LTD,07231707,,87900,3  
E08000008           ,49,tameside,Medgen Limited,2019-01-09,504.00,MEDGEN LIMITED,MEDGEN,MEDGEN LTD,09585686,,78109,3  
E08000008           ,2971,tameside,KINGS HOUSE CONFERENCE CENTRE (GTR MANCHESTER) LTD,2019-01-09,2291.00,KINGS HOUSE CONFERENCE CENTRE (GTR MANCHESTER) LTD,KINGS HOUSE CONFERENCE CENTRE GREATER MANCHESTER,KINGS HOUSE CONFERENCE CENTRE (GTR MANCHESTER) LTD,,,,0  
E08000008           ,5094,tameside,Rose Keys (Lifeways),2019-01-09,14268.96,ROSE KEYS (LIFEWAYS),LIFEWAYS ROSE CARE AND SUPPORT,LIFEWAYS ROSE CARE AND SUPPORT LIMITED,05782691,,86900,3  
E08000008           ,66,tameside,TEACHING PERSONNEL LTD,2019-01-09,513.60,TEACHING PERSONNEL LTD,TEACHING PERSONNEL,TEACHING PERSONNEL LIMITED,03225158,,78109,3  
E08000008           ,1753,tameside,STAMFORD CARS UK LTD,2019-01-09,1200.00,STAMFORD CARS UK LTD,STAMFORD CARS UK,STAMFORD CARS UK LIMITED,05628250,,49320,3  
E08000008           ,5101,tameside,PEOPLE FIRST TAMESIDE,2019-01-09,14313.00,PEOPLE FIRST TAMESIDE,PEOPLE FIRST TAMESIDE,PEOPLE FIRST TAMESIDE,,CHC-1087319,,10 
E08000008           ,3534,tameside,CREATIVE SUPPORT LTD,2019-01-09,3161.94,CREATIVE SUPPORT LTD,CREATIVE SUPPORT,CREATIVE SUPPORT LIMITED,IP27440R,,0,3  
E08000008           ,4576,tameside,COMFORT CALL LIMITED,2019-01-09,7657.70,COMFORT CALL LIMITED,COMFORT CALL,COMFORT CALL LIMITED,05763279,,88100,1  
E08000008           ,3274,tameside,Arrow Cabs LTD,2019-01-09,2775.00,ARROW CABS LTD,ARROW CABS,ARROW CABS LTD,,,,0  
E08000008           ,3278,tameside,FUSION CARE,2019-01-09,2780.00,FUSION CARE,FUSION CARE,FUSION CARE LIMITED,06925209,,87900,3  
E08000008           ,4119,tameside,Mark Hancock Limited,2019-01-09,4400.00,MARK HANCOCK LIMITED,MARK HANCOCK,MARK HANCOCK LIMITED,10696196,,86220,1  
E08000008           ,1898,tameside,Redact,2019-01-09,1245.00,REDACT,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000008           ,1905,tameside,Redact,2019-01-09,1250.00,REDACT,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000008           ,1906,tameside,A-PLANT,2019-01-09,1250.00,A-PLANT,A-PLANT,A-PLANT,,,,0  
E08000008           ,1911,tameside,Ability Smart,2019-01-09,1251.00,ABILITY SMART,ABILITY SMART,ABILITY SMART LTD,10875477,,85422,3  
E08000008           ,3279,tameside,FUSION CARE,2019-01-09,2780.00,FUSION CARE,FUSION CARE,FUSION CARE LIMITED,06925209,,87900,3  
E08000008           ,2838,tameside,PLATINUM STAIRLIFTS LIMITED,2019-01-09,2123.75,PLATINUM STAIRLIFTS LIMITED,PLATINUM STAIRLIFTS,PLATINUM STAIRLIFTS LIMITED,03179671,,25990,1  
